date,isin,ticker,price
2022-08-02,CH0012214059,HOLN.SW,19.867
2022-08-03,CH0012214059,HOLN.SW,20.0856
2022-08-04,CH0012214059,HOLN.SW,20.3498
2022-08-05,CH0012214059,HOLN.SW,20.3544
2022-08-08,CH0012214059,HOLN.SW,20.4409
2022-08-09,CH0012214059,HOLN.SW,20.4135
2022-08-10,CH0012214059,HOLN.SW,20.7232
2022-08-11,CH0012214059,HOLN.SW,20.6823
2022-08-12,CH0012214059,HOLN.SW,20.7779
2022-08-15,CH0012214059,HOLN.SW,20.9009
2022-08-16,CH0012214059,HOLN.SW,21.0648
2022-08-17,CH0012214059,HOLN.SW,20.8052
2022-08-18,CH0012214059,HOLN.SW,20.787
2022-08-19,CH0012214059,HOLN.SW,20.7461
2022-08-22,CH0012214059,HOLN.SW,20.4728
2022-08-23,CH0012214059,HOLN.SW,20.2314
2022-08-24,CH0012214059,HOLN.SW,19.8305
2022-08-25,CH0012214059,HOLN.SW,20.0492
2022-08-26,CH0012214059,HOLN.SW,19.8898
2022-08-29,CH0012214059,HOLN.SW,19.9718
2022-08-30,CH0012214059,HOLN.SW,19.8943
2022-08-31,CH0012214059,HOLN.SW,19.8305
2022-09-01,CH0012214059,HOLN.SW,19.4662
2022-09-02,CH0012214059,HOLN.SW,20.5183
2022-09-05,CH0012214059,HOLN.SW,19.9307
2022-09-06,CH0012214059,HOLN.SW,20.2997
2022-09-07,CH0012214059,HOLN.SW,20.5229
2022-09-08,CH0012214059,HOLN.SW,20.4955
2022-09-09,CH0012214059,HOLN.SW,20.6914
2022-09-12,CH0012214059,HOLN.SW,21.1969
2022-09-13,CH0012214059,HOLN.SW,20.9556
2022-09-14,CH0012214059,HOLN.SW,20.5593
2022-09-15,CH0012214059,HOLN.SW,20.5912
2022-09-16,CH0012214059,HOLN.SW,20.2815
2022-09-19,CH0012214059,HOLN.SW,20.2222
2022-09-20,CH0012214059,HOLN.SW,19.8305
2022-09-21,CH0012214059,HOLN.SW,19.7941
2022-09-22,CH0012214059,HOLN.SW,19.325
2022-09-23,CH0012214059,HOLN.SW,18.6464
2022-09-26,CH0012214059,HOLN.SW,18.6464
2022-09-27,CH0012214059,HOLN.SW,18.7102
2022-09-28,CH0012214059,HOLN.SW,18.5325
2022-09-29,CH0012214059,HOLN.SW,18.2228
2022-09-30,CH0012214059,HOLN.SW,18.6646
2022-10-03,CH0012214059,HOLN.SW,18.783
2022-10-04,CH0012214059,HOLN.SW,19.5118
2022-10-05,CH0012214059,HOLN.SW,19.3022
2022-10-06,CH0012214059,HOLN.SW,19.0199
2022-10-07,CH0012214059,HOLN.SW,18.7785
2022-10-10,CH0012214059,HOLN.SW,18.8878
2022-10-11,CH0012214059,HOLN.SW,18.4824
2022-10-12,CH0012214059,HOLN.SW,18.4141
2022-10-13,CH0012214059,HOLN.SW,18.7967
2022-10-14,CH0012214059,HOLN.SW,18.6509
2022-10-17,CH0012214059,HOLN.SW,18.9652
2022-10-18,CH0012214059,HOLN.SW,19.5026
2022-10-19,CH0012214059,HOLN.SW,19.3114
2022-10-20,CH0012214059,HOLN.SW,19.3569
2022-10-21,CH0012214059,HOLN.SW,19.202
2022-10-24,CH0012214059,HOLN.SW,19.4662
2022-10-25,CH0012214059,HOLN.SW,19.4662
2022-10-26,CH0012214059,HOLN.SW,19.6302
2022-10-27,CH0012214059,HOLN.SW,19.7076
2022-10-28,CH0012214059,HOLN.SW,20.5001
2022-10-31,CH0012214059,HOLN.SW,20.7142
2022-11-01,CH0012214059,HOLN.SW,20.7369
2022-11-02,CH0012214059,HOLN.SW,20.573
2022-11-03,CH0012214059,HOLN.SW,20.9418
2022-11-04,CH0012214059,HOLN.SW,21.3655
2022-11-07,CH0012214059,HOLN.SW,21.452
2022-11-08,CH0012214059,HOLN.SW,21.5476
2022-11-09,CH0012214059,HOLN.SW,21.5749
2022-11-10,CH0012214059,HOLN.SW,22.0168
2022-11-11,CH0012214059,HOLN.SW,22.2627
2022-11-14,CH0012214059,HOLN.SW,22.3128
2022-11-15,CH0012214059,HOLN.SW,22.3037
2022-11-16,CH0012214059,HOLN.SW,22.0304
2022-11-17,CH0012214059,HOLN.SW,21.7207
2022-11-18,CH0012214059,HOLN.SW,21.8984
2022-11-21,CH0012214059,HOLN.SW,21.9803
2022-11-22,CH0012214059,HOLN.SW,22.0532
2022-11-23,CH0012214059,HOLN.SW,22.0623
2022-11-24,CH0012214059,HOLN.SW,22.2991
2022-11-25,CH0012214059,HOLN.SW,22.4722
2022-11-28,CH0012214059,HOLN.SW,22.3584
2022-11-29,CH0012214059,HOLN.SW,22.2855
2022-11-30,CH0012214059,HOLN.SW,22.2081
2022-12-01,CH0012214059,HOLN.SW,22.2855
2022-12-02,CH0012214059,HOLN.SW,22.2991
2022-12-05,CH0012214059,HOLN.SW,22.1078
2022-12-06,CH0012214059,HOLN.SW,22.0213
2022-12-07,CH0012214059,HOLN.SW,21.9803
2022-12-08,CH0012214059,HOLN.SW,21.9849
2022-12-09,CH0012214059,HOLN.SW,22.1488
2022-12-12,CH0012214059,HOLN.SW,22.0076
2022-12-13,CH0012214059,HOLN.SW,22.0896
2022-12-14,CH0012214059,HOLN.SW,22.1853
2022-12-15,CH0012214059,HOLN.SW,21.3928
2022-12-16,CH0012214059,HOLN.SW,21.3791
2022-12-19,CH0012214059,HOLN.SW,21.5386
2022-12-20,CH0012214059,HOLN.SW,21.3336
2022-12-21,CH0012214059,HOLN.SW,21.7799
2022-12-22,CH0012214059,HOLN.SW,21.6888
2022-12-23,CH0012214059,HOLN.SW,21.9029
2022-12-27,CH0012214059,HOLN.SW,22.0577
2022-12-28,CH0012214059,HOLN.SW,21.9803
2022-12-29,CH0012214059,HOLN.SW,21.9166
2022-12-30,CH0012214059,HOLN.SW,21.8073
2023-01-03,CH0012214059,HOLN.SW,22.331
2023-01-04,CH0012214059,HOLN.SW,22.5724
2023-01-05,CH0012214059,HOLN.SW,22.6499
2023-01-06,CH0012214059,HOLN.SW,22.7591
2023-01-09,CH0012214059,HOLN.SW,23.2192
2023-01-10,CH0012214059,HOLN.SW,23.0643
2023-01-11,CH0012214059,HOLN.SW,23.1281
2023-01-12,CH0012214059,HOLN.SW,23.2192
2023-01-13,CH0012214059,HOLN.SW,23.0279
2023-01-16,CH0012214059,HOLN.SW,23.4014
2023-01-17,CH0012214059,HOLN.SW,23.456
2023-01-18,CH0012214059,HOLN.SW,23.5744
2023-01-19,CH0012214059,HOLN.SW,23.6017
2023-01-20,CH0012214059,HOLN.SW,23.7748
2023-01-23,CH0012214059,HOLN.SW,24.0026
2023-01-24,CH0012214059,HOLN.SW,24.0937
2023-01-25,CH0012214059,HOLN.SW,24.1847
2023-01-26,CH0012214059,HOLN.SW,24.2303
2023-01-27,CH0012214059,HOLN.SW,24.7495
2023-01-30,CH0012214059,HOLN.SW,24.8679
2023-01-31,CH0012214059,HOLN.SW,24.8041
2023-02-01,CH0012214059,HOLN.SW,24.9772
2023-02-02,CH0012214059,HOLN.SW,25.2596
2023-02-03,CH0012214059,HOLN.SW,25.0045
2023-02-06,CH0012214059,HOLN.SW,24.9863
2023-02-07,CH0012214059,HOLN.SW,25.1048
2023-02-08,CH0012214059,HOLN.SW,25.0319
2023-02-09,CH0012214059,HOLN.SW,25.2323
2023-02-10,CH0012214059,HOLN.SW,24.9681
2023-02-13,CH0012214059,HOLN.SW,25.1776
2023-02-14,CH0012214059,HOLN.SW,25.3963
2023-02-15,CH0012214059,HOLN.SW,25.8335
2023-02-16,CH0012214059,HOLN.SW,25.797
2023-02-17,CH0012214059,HOLN.SW,25.8881
2023-02-20,CH0012214059,HOLN.SW,26.1705
2023-02-21,CH0012214059,HOLN.SW,26.1341
2023-02-22,CH0012214059,HOLN.SW,26.0156
2023-02-23,CH0012214059,HOLN.SW,26.0977
2023-02-24,CH0012214059,HOLN.SW,25.8244
2023-02-27,CH0012214059,HOLN.SW,26.3892
2023-02-28,CH0012214059,HOLN.SW,26.4802
2023-03-01,CH0012214059,HOLN.SW,26.38
2023-03-02,CH0012214059,HOLN.SW,26.8446
2023-03-03,CH0012214059,HOLN.SW,26.9904
2023-03-06,CH0012214059,HOLN.SW,27.0086
2023-03-07,CH0012214059,HOLN.SW,26.9539
2023-03-08,CH0012214059,HOLN.SW,27.0723
2023-03-09,CH0012214059,HOLN.SW,26.8081
2023-03-10,CH0012214059,HOLN.SW,26.38
2023-03-13,CH0012214059,HOLN.SW,25.4418
2023-03-14,CH0012214059,HOLN.SW,26.1796
2023-03-15,CH0012214059,HOLN.SW,25.3598
2023-03-16,CH0012214059,HOLN.SW,25.9154
2023-03-17,CH0012214059,HOLN.SW,25.4965
2023-03-20,CH0012214059,HOLN.SW,25.9246
2023-03-21,CH0012214059,HOLN.SW,26.544
2023-03-22,CH0012214059,HOLN.SW,26.7262
2023-03-23,CH0012214059,HOLN.SW,26.2343
2023-03-24,CH0012214059,HOLN.SW,25.5329
2023-03-27,CH0012214059,HOLN.SW,25.8881
2023-03-28,CH0012214059,HOLN.SW,26.1887
2023-03-29,CH0012214059,HOLN.SW,26.3709
2023-03-30,CH0012214059,HOLN.SW,26.6351
2023-03-31,CH0012214059,HOLN.SW,26.8264
2023-04-03,CH0012214059,HOLN.SW,26.7352
2023-04-04,CH0012214059,HOLN.SW,26.5622
2023-04-05,CH0012214059,HOLN.SW,25.1868
2023-04-06,CH0012214059,HOLN.SW,25.2687
2023-04-11,CH0012214059,HOLN.SW,25.6878
2023-04-12,CH0012214059,HOLN.SW,25.7697
2023-04-13,CH0012214059,HOLN.SW,25.9428
2023-04-14,CH0012214059,HOLN.SW,26.3709
2023-04-17,CH0012214059,HOLN.SW,26.6351
2023-04-18,CH0012214059,HOLN.SW,26.7352
2023-04-19,CH0012214059,HOLN.SW,26.708
2023-04-20,CH0012214059,HOLN.SW,26.8355
2023-04-21,CH0012214059,HOLN.SW,26.7626
2023-04-24,CH0012214059,HOLN.SW,27.1179
2023-04-25,CH0012214059,HOLN.SW,27.045
2023-04-26,CH0012214059,HOLN.SW,26.7262
2023-04-27,CH0012214059,HOLN.SW,26.6715
2023-04-28,CH0012214059,HOLN.SW,26.7899
2023-05-02,CH0012214059,HOLN.SW,26.6624
2023-05-03,CH0012214059,HOLN.SW,26.8537
2023-05-04,CH0012214059,HOLN.SW,26.9175
2023-05-05,CH0012214059,HOLN.SW,27.3456
2023-05-08,CH0012214059,HOLN.SW,27.4003
2023-05-09,CH0012214059,HOLN.SW,27.6663
2023-05-10,CH0012214059,HOLN.SW,27.4002
2023-05-11,CH0012214059,HOLN.SW,27.4288
2023-05-12,CH0012214059,HOLN.SW,27.7139
2023-05-15,CH0012214059,HOLN.SW,27.7614
2023-05-16,CH0012214059,HOLN.SW,27.8279
2023-05-17,CH0012214059,HOLN.SW,27.8089
2023-05-19,CH0012214059,HOLN.SW,28.1225
2023-05-22,CH0012214059,HOLN.SW,27.9229
2023-05-23,CH0012214059,HOLN.SW,27.3052
2023-05-24,CH0012214059,HOLN.SW,26.8395
2023-05-25,CH0012214059,HOLN.SW,26.754
2023-05-26,CH0012214059,HOLN.SW,26.849
2023-05-30,CH0012214059,HOLN.SW,26.6114
2023-05-31,CH0012214059,HOLN.SW,26.678
2023-06-01,CH0012214059,HOLN.SW,26.754
2023-06-02,CH0012214059,HOLN.SW,27.2007
2023-06-05,CH0012214059,HOLN.SW,27.3147
2023-06-06,CH0012214059,HOLN.SW,27.2672
2023-06-07,CH0012214059,HOLN.SW,27.3527
2023-06-08,CH0012214059,HOLN.SW,27.79
2023-06-09,CH0012214059,HOLN.SW,27.5903
2023-06-12,CH0012214059,HOLN.SW,27.961
2023-06-13,CH0012214059,HOLN.SW,28.17
2023-06-14,CH0012214059,HOLN.SW,28.4456
2023-06-15,CH0012214059,HOLN.SW,28.2271
2023-06-16,CH0012214059,HOLN.SW,28.2556
2023-06-19,CH0012214059,HOLN.SW,28.0846
2023-06-20,CH0012214059,HOLN.SW,28.075
2023-06-21,CH0012214059,HOLN.SW,28.4456
2023-06-22,CH0012214059,HOLN.SW,28.3221
2023-06-23,CH0012214059,HOLN.SW,28.3031
2023-06-26,CH0012214059,HOLN.SW,28.2461
2023-06-27,CH0012214059,HOLN.SW,28.2746
2023-06-28,CH0012214059,HOLN.SW,28.4456
2023-06-29,CH0012214059,HOLN.SW,28.4172
2023-06-30,CH0012214059,HOLN.SW,28.6073
2023-07-03,CH0012214059,HOLN.SW,28.6073
2023-07-04,CH0012214059,HOLN.SW,27.9419
2023-07-05,CH0012214059,HOLN.SW,27.866
2023-07-06,CH0012214059,HOLN.SW,26.773
2023-07-07,CH0012214059,HOLN.SW,26.8015
2023-07-10,CH0012214059,HOLN.SW,27.1721
2023-07-11,CH0012214059,HOLN.SW,27.5903
2023-07-12,CH0012214059,HOLN.SW,27.9895
2023-07-13,CH0012214059,HOLN.SW,28.0656
2023-07-14,CH0012214059,HOLN.SW,28.094
2023-07-17,CH0012214059,HOLN.SW,27.8754
2023-07-18,CH0012214059,HOLN.SW,28.0275
2023-07-19,CH0012214059,HOLN.SW,28.0085
2023-07-20,CH0012214059,HOLN.SW,28.3697
2023-07-21,CH0012214059,HOLN.SW,28.4172
2023-07-24,CH0012214059,HOLN.SW,28.1321
2023-07-25,CH0012214059,HOLN.SW,28.3792
2023-07-26,CH0012214059,HOLN.SW,28.3031
2023-07-27,CH0012214059,HOLN.SW,29.2916
2023-07-28,CH0012214059,HOLN.SW,29.4246
2023-07-31,CH0012214059,HOLN.SW,28.7974
2023-08-02,CH0012214059,HOLN.SW,28.8068
2023-08-03,CH0012214059,HOLN.SW,28.7403
2023-08-04,CH0012214059,HOLN.SW,28.8449
2023-08-07,CH0012214059,HOLN.SW,28.8639
2023-08-08,CH0012214059,HOLN.SW,28.5883
2023-08-09,CH0012214059,HOLN.SW,28.5408
2023-08-10,CH0012214059,HOLN.SW,28.7023
2023-08-11,CH0012214059,HOLN.SW,28.4362
2023-08-14,CH0012214059,HOLN.SW,28.4742
2023-08-15,CH0012214059,HOLN.SW,28.5122
2023-08-16,CH0012214059,HOLN.SW,28.5217
2023-08-17,CH0012214059,HOLN.SW,28.3031
2023-08-18,CH0012214059,HOLN.SW,28.1986
2023-08-21,CH0012214059,HOLN.SW,27.7234
2023-08-22,CH0012214059,HOLN.SW,27.98
2023-08-23,CH0012214059,HOLN.SW,27.5523
2023-08-24,CH0012214059,HOLN.SW,27.3623
2023-08-25,CH0012214059,HOLN.SW,27.3338
2023-08-28,CH0012214059,HOLN.SW,27.6188
2023-08-29,CH0012214059,HOLN.SW,27.7329
2023-08-30,CH0012214059,HOLN.SW,27.6759
2023-08-31,CH0012214059,HOLN.SW,27.8279
2023-09-01,CH0012214059,HOLN.SW,27.6379
2023-09-04,CH0012214059,HOLN.SW,27.4002
2023-09-05,CH0012214059,HOLN.SW,27.0486
2023-09-06,CH0012214059,HOLN.SW,27.1436
2023-09-07,CH0012214059,HOLN.SW,27.2197
2023-09-08,CH0012214059,HOLN.SW,26.963
