date,isin,ticker,price
2023-11-22,US81369Y5069,XLE.US,38.9775
2023-11-24,US81369Y5069,XLE.US,39.1388
2023-11-27,US81369Y5069,XLE.US,39.0006
2023-11-28,US81369Y5069,XLE.US,39.0098
2023-11-29,US81369Y5069,XLE.US,38.7195
2023-11-30,US81369Y5069,XLE.US,38.9775
2023-12-01,US81369Y5069,XLE.US,39.1803
2023-12-04,US81369Y5069,XLE.US,39.0006
2023-12-05,US81369Y5069,XLE.US,38.3185
2023-12-06,US81369Y5069,XLE.US,37.7471
2023-12-07,US81369Y5069,XLE.US,37.489
2023-12-08,US81369Y5069,XLE.US,37.8946
2023-12-11,US81369Y5069,XLE.US,37.9406
2023-12-12,US81369Y5069,XLE.US,37.4199
2023-12-13,US81369Y5069,XLE.US,37.9406
2023-12-14,US81369Y5069,XLE.US,39.0559
2023-12-15,US81369Y5069,XLE.US,38.8485
2023-12-18,US81369Y5069,XLE.US,39.1659
2023-12-19,US81369Y5069,XLE.US,39.6358
2023-12-20,US81369Y5069,XLE.US,39.2682
2023-12-21,US81369Y5069,XLE.US,39.4218
2023-12-22,US81369Y5069,XLE.US,39.5381
2023-12-26,US81369Y5069,XLE.US,39.8777
2023-12-27,US81369Y5069,XLE.US,39.7009
2023-12-28,US81369Y5069,XLE.US,39.0961
2023-12-29,US81369Y5069,XLE.US,39.0077
2024-01-02,US81369Y5069,XLE.US,39.4264
2024-01-03,US81369Y5069,XLE.US,40.0685
2024-01-04,US81369Y5069,XLE.US,39.3659
2024-01-05,US81369Y5069,XLE.US,39.3985
2024-01-08,US81369Y5069,XLE.US,38.9425
2024-01-09,US81369Y5069,XLE.US,38.3191
2024-01-10,US81369Y5069,XLE.US,37.9422
2024-01-11,US81369Y5069,XLE.US,38.0399
2024-01-12,US81369Y5069,XLE.US,38.468
2024-01-16,US81369Y5069,XLE.US,37.5514
2024-01-17,US81369Y5069,XLE.US,37.2397
2024-01-18,US81369Y5069,XLE.US,37.1792
2024-01-19,US81369Y5069,XLE.US,37.3002
2024-01-22,US81369Y5069,XLE.US,37.4397
2024-01-23,US81369Y5069,XLE.US,37.5188
2024-01-24,US81369Y5069,XLE.US,38.0539
2024-01-25,US81369Y5069,XLE.US,38.91
2024-01-26,US81369Y5069,XLE.US,39.1984
2024-01-29,US81369Y5069,XLE.US,39.1426
2024-01-30,US81369Y5069,XLE.US,39.5474
2024-01-31,US81369Y5069,XLE.US,38.8076
2024-02-01,US81369Y5069,XLE.US,38.803
2024-02-02,US81369Y5069,XLE.US,38.8588
2024-02-05,US81369Y5069,XLE.US,38.7611
2024-02-06,US81369Y5069,XLE.US,38.8867
2024-02-07,US81369Y5069,XLE.US,38.9658
2024-02-08,US81369Y5069,XLE.US,39.3659
2024-02-09,US81369Y5069,XLE.US,38.7611
2024-02-12,US81369Y5069,XLE.US,39.1891
2024-02-13,US81369Y5069,XLE.US,38.7936
2024-02-14,US81369Y5069,XLE.US,38.7564
2024-02-15,US81369Y5069,XLE.US,39.8358
2024-02-16,US81369Y5069,XLE.US,39.8126
2024-02-20,US81369Y5069,XLE.US,39.4497
2024-02-21,US81369Y5069,XLE.US,40.1894
2024-02-22,US81369Y5069,XLE.US,40.2592
2024-02-23,US81369Y5069,XLE.US,39.994
2024-02-26,US81369Y5069,XLE.US,40.1336
2024-02-27,US81369Y5069,XLE.US,39.9615
2024-02-28,US81369Y5069,XLE.US,39.8824
2024-02-29,US81369Y5069,XLE.US,40.0778
2024-03-01,US81369Y5069,XLE.US,40.543
2024-03-04,US81369Y5069,XLE.US,40.1103
2024-03-05,US81369Y5069,XLE.US,40.4081
2024-03-06,US81369Y5069,XLE.US,40.5337
2024-03-07,US81369Y5069,XLE.US,40.878
2024-03-08,US81369Y5069,XLE.US,41.0223
2024-03-11,US81369Y5069,XLE.US,41.4456
2024-03-12,US81369Y5069,XLE.US,41.3805
2024-03-13,US81369Y5069,XLE.US,42.0412
2024-03-14,US81369Y5069,XLE.US,42.4739
2024-03-15,US81369Y5069,XLE.US,42.5995
2024-03-18,US81369Y5069,XLE.US,42.7467
2024-03-19,US81369Y5069,XLE.US,43.2345
2024-03-20,US81369Y5069,XLE.US,43.1736
2024-03-21,US81369Y5069,XLE.US,43.4315
2024-03-22,US81369Y5069,XLE.US,43.3377
2024-03-25,US81369Y5069,XLE.US,43.7411
2024-03-26,US81369Y5069,XLE.US,43.4034
2024-03-27,US81369Y5069,XLE.US,43.8067
2024-03-28,US81369Y5069,XLE.US,44.2805
2024-04-01,US81369Y5069,XLE.US,44.6088
2024-04-02,US81369Y5069,XLE.US,45.2326
2024-04-03,US81369Y5069,XLE.US,45.5421
2024-04-04,US81369Y5069,XLE.US,45.514
2024-04-05,US81369Y5069,XLE.US,46.0018
2024-04-08,US81369Y5069,XLE.US,45.711
2024-04-09,US81369Y5069,XLE.US,45.725
2024-04-10,US81369Y5069,XLE.US,45.8658
2024-04-11,US81369Y5069,XLE.US,45.8329
2024-04-12,US81369Y5069,XLE.US,45.0872
2024-04-15,US81369Y5069,XLE.US,44.6651
2024-04-16,US81369Y5069,XLE.US,44.2758
2024-04-17,US81369Y5069,XLE.US,44.1491
2024-04-18,US81369Y5069,XLE.US,44.0131
2024-04-19,US81369Y5069,XLE.US,44.5431
2024-04-22,US81369Y5069,XLE.US,44.8339
2024-04-23,US81369Y5069,XLE.US,45.0825
2024-04-24,US81369Y5069,XLE.US,45.1153
2024-04-25,US81369Y5069,XLE.US,45.3217
2024-04-26,US81369Y5069,XLE.US,44.9043
2024-04-29,US81369Y5069,XLE.US,45.2091
2024-04-30,US81369Y5069,XLE.US,43.863
2024-05-01,US81369Y5069,XLE.US,43.1642
2024-05-02,US81369Y5069,XLE.US,43.4128
2024-05-03,US81369Y5069,XLE.US,43.4175
2024-05-06,US81369Y5069,XLE.US,43.7598
2024-05-07,US81369Y5069,XLE.US,43.7176
2024-05-08,US81369Y5069,XLE.US,43.666
2024-05-09,US81369Y5069,XLE.US,44.2523
2024-05-10,US81369Y5069,XLE.US,44.0084
2024-05-13,US81369Y5069,XLE.US,43.8912
2024-05-14,US81369Y5069,XLE.US,43.9474
2024-05-15,US81369Y5069,XLE.US,44.0459
2024-05-16,US81369Y5069,XLE.US,43.924
2024-05-17,US81369Y5069,XLE.US,44.5384
2024-05-20,US81369Y5069,XLE.US,44.2476
2024-05-21,US81369Y5069,XLE.US,44.0319
2024-05-22,US81369Y5069,XLE.US,43.1876
2024-05-23,US81369Y5069,XLE.US,42.7937
2024-05-24,US81369Y5069,XLE.US,42.8546
2024-05-28,US81369Y5069,XLE.US,43.2955
2024-05-29,US81369Y5069,XLE.US,42.531
2024-05-30,US81369Y5069,XLE.US,42.6529
2024-05-31,US81369Y5069,XLE.US,43.7129
2024-06-03,US81369Y5069,XLE.US,42.5685
2024-06-04,US81369Y5069,XLE.US,42.1605
2024-06-05,US81369Y5069,XLE.US,42.1558
2024-06-06,US81369Y5069,XLE.US,42.3762
2024-06-07,US81369Y5069,XLE.US,42.2074
2024-06-10,US81369Y5069,XLE.US,42.5263
